level,cell_id,x,y,cell_type,tissue,is_baseline
L0,45428634,70.08534,8.889864,mononuclear phagocyte,colorectum,False
L0,45426676,-16.51444,-40.603844,mononuclear phagocyte,colorectum,True
L0,45424374,79.18392,-21.67286,fibroblast,colorectum,False
L0,45429476,11.407106,-72.04045,fibroblast,colorectum,False
L0,45182490,-40.602917,-40.254948,fibroblast,ovary,True
L0,45175415,-26.961193,-54.004673,endothelial cell,colorectum,False
L0,45189337,66.978294,38.202663,T cell,ovary,False
L0,45428366,-2.6281972,-26.11239,fibroblast,colorectum,False
L0,45435991,-50.214798,68.15717,neutrophil,lung,True
L0,45182278,-39.37436,-48.950405,mononuclear phagocyte,ovary,True
L0,45391141,14.626414,63.43655,neutrophil,lung,False
L0,45438012,-40.297638,81.196655,neutrophil,lung,True
L0,45179668,27.617596,-58.643303,mononuclear phagocyte,ovary,True
L0,45175315,-20.340406,-10.850405,endothelial cell,colorectum,False
L0,45421916,-14.693007,55.13251,T cell,colorectum,False
L0,45430254,-12.965378,43.830807,fibroblast,colorectum,False
L0,45197868,-11.885983,-12.884594,endothelial cell,ovary,True
L0,45431224,51.144108,-36.1721,T cell,colorectum,True
L0,45187802,53.3227,-58.777355,endothelial cell,ovary,False
L0,45385508,-29.915499,43.914276,neutrophil,lung,False
L0,45179698,22.998623,-83.131454,mononuclear phagocyte,ovary,True
L0,45175208,-2.701247,-47.8523,fibroblast,colorectum,False
L0,45187387,75.05051,17.096592,mononuclear phagocyte,ovary,False
L0,45194904,-20.39241,-20.479109,epithelial cell,ovary,True
L0,45177584,37.028297,-85.29347,fibroblast,colorectum,True
L0,45194757,-39.17712,-49.90086,epithelial cell,ovary,True
L0,45186949,-14.461429,43.817535,T cell,ovary,False
L0,45433786,40.926727,-76.919525,endothelial cell,colorectum,False
L0,45427849,90.17827,3.8538845,epithelial cell,colorectum,False
L0,45427459,77.8805,7.0967503,fibroblast,colorectum,True
L0,45431197,2.1165009,-45.205376,T cell,colorectum,True
L0,45442571,-48.31982,68.15703,neutrophil,lung,True
L0,45400203,-17.263271,55.62186,neutrophil,lung,False
L0,45176287,-3.3519516,-8.430448,fibroblast,colorectum,True
L0,45180955,-4.3528643,-13.510625,endothelial cell,ovary,True
L0,45430856,-80.15671,12.664201,mononuclear phagocyte,colorectum,False
L0,45438074,23.385637,61.349052,neutrophil,lung,True
L0,45426095,-57.50972,-3.2167575,mononuclear phagocyte,colorectum,True
L0,45441858,-37.44966,82.13887,neutrophil,lung,True
L0,45433057,-16.29305,-71.16076,epithelial cell,colorectum,False
L0,45179550,-14.149604,20.589096,epithelial cell,ovary,True
L0,45429941,-33.64828,-25.896349,endothelial cell,colorectum,False
L0,45302183,11.096308,79.52205,neutrophil,breast,False
L0,45176667,-15.546581,10.435047,B cell,colorectum,False
L0,45179141,60.894775,22.274206,fibroblast,ovary,True
L0,45434543,-33.011925,40.7811,fibroblast,colorectum,False
L0,45433712,41.468613,33.40467,B cell,colorectum,False
L0,45431451,-11.129327,-38.366364,T cell,colorectum,True
L0,45399214,-36.967003,86.70858,neutrophil,lung,False
L0,45177707,12.621357,-9.274943,epithelial cell,colorectum,True
L0,45195974,-66.81152,-48.20363,endothelial cell,ovary,True
L0,45179997,4.836225,-6.252555,T cell,ovary,True
L0,45431516,39.11734,36.84284,epithelial cell,colorectum,True
L0,45309099,-20.1682,47.708637,neutrophil,breast,False
L0,45430414,-7.8873997,21.69851,mononuclear phagocyte,colorectum,False
L0,45196908,-0.106372036,15.793927,epithelial cell,ovary,True
L0,45444565,20.182682,53.487,neutrophil,lung,True
L0,45175311,30.542994,-58.818268,T cell,colorectum,False
L0,45177642,44.278667,3.7909892,fibroblast,colorectum,True
L0,45420638,37.301506,40.8237,B cell,colorectum,False
L0,45425501,-15.758277,-29.592426,mononuclear phagocyte,colorectum,False
L0,45188433,35.849407,36.827587,endothelial cell,ovary,False
L0,45432854,-25.111006,-10.061572,epithelial cell,colorectum,False
L0,45446239,-39.944897,82.85362,neutrophil,lung,True
L0,45420905,-14.863065,23.259697,epithelial cell,colorectum,False
L0,45178453,39.627796,3.8925588,mononuclear phagocyte,ovary,True
L0,45399993,21.152628,52.37524,neutrophil,lung,False
L0,45422916,-97.55273,13.898002,B cell,colorectum,False
L0,45195179,-24.61814,45.61652,endothelial cell,ovary,True
L0,45434280,-9.862822,38.703884,epithelial cell,colorectum,False
L0,45292883,5.674379,91.972885,neutrophil,lung,False
L0,45308374,15.152258,86.38307,neutrophil,breast,False
L0,45429778,75.32811,4.0621343,fibroblast,colorectum,False
L0,45174869,-6.592051,-41.777668,mast cell,colorectum,False
L0,45175949,24.638145,31.045351,endothelial cell,colorectum,True
L0,45432698,16.88548,25.426538,mononuclear phagocyte,colorectum,False
L0,45423806,26.68375,21.94341,mononuclear phagocyte,colorectum,True
L0,45182368,35.772038,-61.054787,mononuclear phagocyte,ovary,True
L0,45423286,-11.429218,-36.10832,fibroblast,colorectum,True
L0,45181920,27.438734,25.046999,endothelial cell,ovary,True
L0,45176025,-54.061935,11.74849,T cell,colorectum,True
L0,45432562,-44.329887,3.7953773,epithelial cell,colorectum,False
L0,45180196,38.35377,-54.75999,fibroblast,ovary,True
L0,45425718,17.272303,-69.31113,T cell,colorectum,False
L0,45427867,75.49223,-4.216358,T cell,colorectum,False
L0,45177271,78.941895,27.075487,endothelial cell,colorectum,True
L0,45177494,1.5212783,-8.338259,endothelial cell,colorectum,True
L0,45193808,31.65481,-55.297256,epithelial cell,ovary,False
L0,45177468,5.8908067,-5.568936,B cell,colorectum,True
L0,45187991,9.545647,-3.821898,epithelial cell,ovary,False
L0,45429645,-1.2446208,35.179768,mononuclear phagocyte,colorectum,False
L0,45434426,26.188997,56.798077,epithelial cell,colorectum,False
L0,45428780,-35.93435,32.524998,T cell,colorectum,False
L0,45420291,62.30133,-12.97482,endothelial cell,colorectum,False
L0,45434585,28.351318,70.35571,mast cell,colorectum,False
L0,45431134,-6.7840652,29.04207,epithelial cell,colorectum,True
L0,45421318,-41.583504,23.196878,T cell,colorectum,False
L0,45398166,-35.673172,44.930103,neutrophil,lung,False
L0,45180970,-10.909832,21.694153,mononuclear phagocyte,ovary,True
L0,45439650,14.294336,68.27839,neutrophil,lung,True
L0,45292908,6.2462945,93.46645,neutrophil,lung,False
L0,45426224,-25.078156,-40.234276,epithelial cell,colorectum,True
L0,45189909,35.628956,49.431675,T cell,ovary,False
L0,45433226,-49.163025,-17.876207,mast cell,colorectum,False
L0,45177248,49.650635,-11.397351,fibroblast,colorectum,False
L0,45188352,35.211166,-16.892467,endothelial cell,ovary,False
L0,45400256,-30.019533,62.127888,neutrophil,lung,False
L0,45427821,77.38641,-10.864437,fibroblast,colorectum,False
L0,45430598,-101.72197,20.342684,mononuclear phagocyte,colorectum,False
L0,45419926,36.48621,-23.533276,B cell,colorectum,False
L0,45446527,81.40768,35.484386,neutrophil,lung,True
L0,45179223,38.669125,-56.15757,endothelial cell,ovary,True
L0,45445654,-41.6782,79.2776,neutrophil,lung,True
L0,45427239,-76.38101,5.7311544,epithelial cell,colorectum,True
L0,45425673,31.721708,-2.8961728,epithelial cell,colorectum,False
L0,45441662,25.948854,75.42449,neutrophil,lung,True
L0,45176212,50.705177,-32.29046,endothelial cell,colorectum,True
L0,45430727,8.258666,-10.335479,fibroblast,colorectum,False
L0,45180863,45.837914,-14.617811,T cell,ovary,True
L0,45388503,-52.696545,44.67259,neutrophil,lung,False
L0,45180050,14.140979,-58.47331,mononuclear phagocyte,ovary,True
L0,45283491,-87.35711,27.312885,neutrophil,lung,False
L0,45178035,-17.532263,-44.445217,B cell,colorectum,True
L0,45425065,40.883278,-23.756754,mononuclear phagocyte,colorectum,False
L0,45195383,45.47552,19.169104,endothelial cell,ovary,True
L0,45432478,-37.36776,18.711948,fibroblast,colorectum,False
L0,45422425,-4.695173,19.870039,endothelial cell,colorectum,False
L0,45181638,48.69089,-8.552144,T cell,ovary,True
L0,45175763,-91.441925,13.835323,fibroblast,colorectum,True
L0,45432159,2.5909383,-48.241413,mononuclear phagocyte,colorectum,False
L0,45427159,-18.376438,35.050064,epithelial cell,colorectum,True
L0,45188298,-19.419092,-32.61745,endothelial cell,ovary,False
L0,45431288,54.511356,28.688944,B cell,colorectum,True
L0,45427880,48.170887,33.314114,epithelial cell,colorectum,False
L0,45427939,-42.736145,27.003475,fibroblast,colorectum,False
L0,45184485,-42.05021,-28.170094,epithelial cell,ovary,False
L0,45429813,-17.213203,-64.92716,endothelial cell,colorectum,False
L0,45434158,-41.24128,79.403404,T cell,colorectum,False
L0,45398809,-40.98732,79.76357,neutrophil,lung,False
L0,45174455,-94.627144,17.797323,mast cell,colorectum,True
L0,45196504,-53.607975,-52.69655,endothelial cell,ovary,True
L0,45197337,25.482183,-32.636906,epithelial cell,ovary,True
L0,45179706,0.26812723,2.072244,endothelial cell,ovary,True
L0,45283612,-42.54838,49.192654,neutrophil,lung,False
L0,45180840,-10.322675,7.3272247,mononuclear phagocyte,ovary,True
L0,45433127,-35.993732,14.813694,epithelial cell,colorectum,False
L0,45178065,57.783386,-44.36143,B cell,colorectum,True
L0,45424154,3.7980716,31.091702,epithelial cell,colorectum,True
L0,45185010,81.68053,21.155401,mononuclear phagocyte,ovary,False
L0,45174953,49.586792,-25.252228,fibroblast,colorectum,False
L0,45176360,41.334255,31.198498,B cell,colorectum,True
L0,45398266,-49.82557,48.699238,neutrophil,lung,False
L0,45429036,71.81515,-23.912415,endothelial cell,colorectum,False
L0,45422753,-62.47677,9.041711,B cell,colorectum,False
L0,45446604,-43.47795,46.61435,neutrophil,lung,True
L0,45432724,-37.01717,9.197585,fibroblast,colorectum,False
L0,45431689,12.988718,78.62792,T cell,colorectum,True
L0,45174439,-94.202065,13.934253,endothelial cell,colorectum,True
L0,45431158,0.07769459,-30.288548,T cell,colorectum,True
L0,45400480,-51.16476,46.44389,neutrophil,lung,False
L0,45429343,-51.440994,-16.566477,fibroblast,colorectum,False
L0,45429445,15.028934,20.963982,fibroblast,colorectum,False
L0,45176896,-20.055834,-10.474383,T cell,colorectum,False
L0,45190604,-64.77284,-43.726788,endothelial cell,ovary,False
L0,45427121,64.42679,-8.839129,endothelial cell,colorectum,True
L0,45430159,-88.12267,16.942417,B cell,colorectum,False
L0,45446244,-49.08065,32.958042,neutrophil,lung,True
L0,45437793,-34.884815,72.71254,neutrophil,lung,True
L0,45436834,-48.56571,78.55221,neutrophil,lung,True
L0,45422404,-78.8418,16.822546,B cell,colorectum,False
L0,45176919,-48.477844,31.207386,endothelial cell,colorectum,False
L0,45447903,24.57976,43.026234,neutrophil,lung,False
L0,45179065,31.982729,6.7139482,T cell,ovary,True
L0,45447257,14.594086,84.37359,neutrophil,lung,True
L0,45431036,45.502457,29.119656,T cell,colorectum,True
L0,45426680,-21.389921,35.037083,endothelial cell,colorectum,True
L0,45384314,31.60923,32.550697,neutrophil,lung,False
L0,45181379,78.321396,34.705616,fibroblast,ovary,True
L0,45387452,-3.1390111,69.66463,neutrophil,lung,False
L0,45424503,66.08822,-16.044329,epithelial cell,colorectum,False
L0,45424600,45.314297,-31.05325,mononuclear phagocyte,colorectum,False
L0,45398378,-57.743484,29.060188,neutrophil,lung,False
L0,45425406,10.017281,-72.77504,fibroblast,colorectum,False
L0,45180065,-22.592775,-17.898592,fibroblast,ovary,True
L0,45427507,-16.07715,6.5665126,T cell,colorectum,True
L0,45190207,65.83225,-21.285683,T cell,ovary,False
L0,45431016,-26.386784,-12.182635,T cell,colorectum,True
L0,45423781,76.73003,-11.289989,endothelial cell,colorectum,True
L0,45442436,-32.21121,74.71861,neutrophil,lung,True
L0,45441808,-36.98115,71.797165,neutrophil,lung,True
L0,45182471,71.49022,25.825182,epithelial cell,ovary,True
L0,45176636,-54.528072,4.549756,fibroblast,colorectum,False
L0,45387481,27.160084,37.14875,neutrophil,lung,False
L0,45188894,57.629616,-43.099407,endothelial cell,ovary,False
L0,45176069,-26.68776,-76.492645,T cell,colorectum,True
L0,45186043,54.967823,20.745253,fibroblast,ovary,False
L0,45431057,24.785112,56.966217,epithelial cell,colorectum,True
L0,45183564,28.737835,-32.041515,endothelial cell,ovary,False
L0,45188215,13.925372,-85.66818,endothelial cell,ovary,False
L0,45397272,32.573616,28.165194,neutrophil,lung,False
L0,45186463,71.67291,16.410254,epithelial cell,ovary,False
L0,45422135,34.55302,-80.40009,B cell,colorectum,False
L0,45182122,64.659424,-45.86313,epithelial cell,ovary,True
L0,45197255,-44.47705,-43.49133,T cell,ovary,True
L0,45189445,-21.71772,24.091505,fibroblast,ovary,False
L0,45433887,-44.228947,79.63931,B cell,colorectum,False
L0,45431051,41.314716,18.753614,T cell,colorectum,True
L0,45196567,50.49994,-21.489796,epithelial cell,ovary,True
L0,45181696,65.22,38.990387,T cell,ovary,True
L0,45184543,48.581013,13.621159,epithelial cell,ovary,False
L0,45425190,13.951526,-74.989716,fibroblast,colorectum,False
L0,45190683,-47.709667,-29.276508,fibroblast,ovary,False
L0,45423950,-54.592846,5.737132,B cell,colorectum,True
L0,45429868,-7.363103,-48.72606,endothelial cell,colorectum,False
L0,45426183,52.906803,-76.00903,fibroblast,colorectum,True
L0,45429662,-9.200623,34.330406,mononuclear phagocyte,colorectum,False
L0,45189052,37.230907,3.555912,fibroblast,ovary,False
L0,45421333,-17.950045,-12.817507,mast cell,colorectum,False
L0,45426152,39.150475,-77.33311,mononuclear phagocyte,colorectum,True
L0,45195372,23.665617,60.160255,endothelial cell,ovary,True
L0,45195855,-31.052465,7.9754586,epithelial cell,ovary,True
L0,45193096,62.82829,6.537288,endothelial cell,ovary,False
L0,45422411,10.4625025,-19.036238,endothelial cell,colorectum,False
L0,45187356,-29.48101,-42.900425,epithelial cell,ovary,False
L0,45400697,-31.5486,-70.73828,neutrophil,lung,False
L0,45419931,68.21826,23.004183,endothelial cell,colorectum,False
L0,45175077,8.214497,-20.705778,mononuclear phagocyte,colorectum,False
L0,45427667,-68.802536,-13.283721,T cell,colorectum,False
L0,45426120,53.664837,4.451796,endothelial cell,colorectum,True
L0,45176891,-20.566872,-10.890203,fibroblast,colorectum,False
L0,45431300,7.3100038,-67.44278,mononuclear phagocyte,colorectum,True
L0,45179460,-0.74492896,-80.11654,mononuclear phagocyte,ovary,True
L0,45180144,39.565853,0.92984307,mononuclear phagocyte,ovary,True
L0,45183713,18.195631,-5.7143188,epithelial cell,ovary,False
L0,45422060,79.82443,32.689198,epithelial cell,colorectum,False
L0,45177511,-52.661037,-32.44665,B cell,colorectum,True
L0,45197843,43.026524,-68.53916,endothelial cell,ovary,True
L0,45419845,-17.338894,13.406113,T cell,colorectum,False
L0,45426051,-0.7608896,-22.075485,mononuclear phagocyte,colorectum,True
L0,45191511,26.184183,-27.79268,fibroblast,ovary,False
L0,45426286,-22.914814,-20.911308,T cell,colorectum,True
L0,45189252,50.18973,-11.218575,fibroblast,ovary,False
L0,45430728,-101.12197,18.954212,mononuclear phagocyte,colorectum,False
L0,45432301,45.798176,-32.113373,mononuclear phagocyte,colorectum,False
L0,45182108,60.865105,4.4228673,mononuclear phagocyte,ovary,True
L0,45283763,-27.723902,52.12782,neutrophil,lung,False
L0,45388108,-10.502368,48.512684,neutrophil,lung,False
L0,45433178,-76.263054,20.948355,mast cell,colorectum,False
L0,45184244,-28.475374,34.201206,fibroblast,ovary,False
L0,45431263,-22.983967,-62.64663,T cell,colorectum,True
L0,45426210,47.3589,-74.39802,fibroblast,colorectum,True
L0,45431922,4.595479,-23.74072,epithelial cell,colorectum,True
L0,45429696,-16.057041,-72.88118,epithelial cell,colorectum,False
L0,45426329,-7.597131,27.447607,mononuclear phagocyte,colorectum,True
L0,45432756,-15.92481,12.691572,fibroblast,colorectum,False
L0,45444976,-42.75282,51.452316,neutrophil,lung,True
L0,45176450,-77.0269,2.539066,endothelial cell,colorectum,True
L0,45432930,-17.323807,-28.47496,mononuclear phagocyte,colorectum,False
L0,45197768,31.642262,32.530964,endothelial cell,ovary,True
L0,45184019,35.553257,-39.39697,epithelial cell,ovary,False
L0,45175874,-16.552017,10.437501,fibroblast,colorectum,True
L0,45192132,-15.986177,-20.467976,mononuclear phagocyte,ovary,False
L0,45179967,-26.209444,-21.19898,mononuclear phagocyte,ovary,True
L0,45175414,20.844963,-60.65873,epithelial cell,colorectum,False
L0,45196128,-69.97813,-41.496765,endothelial cell,ovary,True
L0,45431599,-11.773194,-14.832334,epithelial cell,colorectum,True
L0,45177880,-32.459293,-44.34327,endothelial cell,colorectum,False
L0,45385944,-41.613907,36.92949,neutrophil,lung,False
L0,45423199,15.713361,17.510923,epithelial cell,colorectum,True
L0,45445337,-24.788767,79.33568,neutrophil,lung,True
L0,45176907,35.7822,25.000444,T cell,colorectum,False
L0,45424648,40.721268,-73.7257,fibroblast,colorectum,False
L0,45431020,88.093475,-11.794939,T cell,colorectum,True
L0,45427392,15.355159,-46.73637,fibroblast,colorectum,True
L0,45179658,75.00942,22.77169,fibroblast,ovary,True
L0,45441291,-35.89724,86.13632,neutrophil,lung,True
L0,45193210,21.344835,5.7383666,endothelial cell,ovary,False
L0,45420990,-75.20726,22.556032,B cell,colorectum,False
L0,45197302,-21.957567,44.6525,epithelial cell,ovary,True
L0,45177241,17.62347,-33.95547,T cell,colorectum,False
L0,45175587,-83.544136,7.866765,endothelial cell,colorectum,False
L0,45177030,-80.28393,-11.861913,fibroblast,colorectum,False
L0,45424634,58.88761,-52.480198,epithelial cell,colorectum,False
L0,45176800,-89.351105,7.0028753,fibroblast,colorectum,False
L0,45423369,-13.208585,-13.900127,fibroblast,colorectum,True
L0,45429928,0.98567224,28.850998,fibroblast,colorectum,False
L0,45431970,-14.00039,-1.2594302,epithelial cell,colorectum,True
L0,45428495,68.38627,9.390397,mononuclear phagocyte,colorectum,False
L0,45442989,-51.3051,73.17442,neutrophil,lung,True
L0,45179852,13.022494,-36.206207,T cell,ovary,True
L0,45194624,-52.128914,-46.87613,epithelial cell,ovary,True
L0,45420706,-2.3351707,-41.805622,mononuclear phagocyte,colorectum,False
L0,45437490,-45.84147,69.11396,neutrophil,lung,True
L0,45181590,-60.569252,25.194887,epithelial cell,ovary,True
L0,45185973,17.98328,-31.565535,epithelial cell,ovary,False
L0,45187406,52.67044,-58.33459,epithelial cell,ovary,False
L0,45386093,33.569565,60.28345,neutrophil,lung,False
L0,45175704,-30.062431,13.315252,endothelial cell,colorectum,True
L0,45181092,31.420195,-72.089096,mononuclear phagocyte,ovary,True
L0,45187743,-50.707928,-50.704147,endothelial cell,ovary,False
L0,45434645,-52.542255,73.2656,B cell,colorectum,False
L0,45183795,17.316162,-8.034547,endothelial cell,ovary,False
L0,45179083,81.41958,15.51793,mononuclear phagocyte,ovary,True
L0,45427642,66.83812,-26.17668,T cell,colorectum,False
L0,45422066,7.923187,-42.48014,epithelial cell,colorectum,False
L0,45177658,80.216,26.562998,T cell,colorectum,True
L0,45176256,-37.960426,10.441096,fibroblast,colorectum,True
