gene,gene_name,log2fc,cav_r,pair
ENSG00000145623,OSMR,-0.015353971338574,-0.0451334400190116,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000213079,SCAF8,0.0153486316953678,-0.0134671582680087,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138172,CALHM2,0.0153479902246563,-0.1036729421941313,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170085,SIMC1,0.0153478190605373,-0.0246390009943141,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136485,DCAF7,0.0153457373564906,0.0029100186708895,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000171766,GATM,0.0153453454356335,0.0298872701853674,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132437,DDC,0.0153452042932273,0.0282726403380142,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000085831,TTC39A,-0.0153440950451026,-0.035729954307907,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177427,MIEF2,0.0153377635223572,-0.0230173125241824,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000151532,VTI1A,-0.0153375732299402,0.0021111768076363,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130307,USHBP1,0.0153345534259744,0.0156270852423674,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000259865,ENSG00000259865,0.0153339872566558,-0.0244296943644564,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105556,MIER2,0.0153251681589399,-0.0040475646371595,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179041,RRS1,0.0153218656404094,3.87603720450117e-05,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000272189,MAP7-AS1,0.0153212847363009,-0.0074936821497909,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000205436,EXOC3L4,-0.0153191433438766,-0.0539687516744632,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000278817,ENSG00000278817,-0.0153164025765178,-0.0525973759494177,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000214021,TTLL3,0.0153129027935356,0.0065047644160332,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186998,EMID1,-0.0153119042513957,0.1452997386887797,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000073969,NSF,0.0153074984766599,0.0090919314374601,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137500,CCDC90B,0.0153042591079865,-0.0282210655015305,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000123607,TTC21B,-0.0152996556845468,0.0163542724351129,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177380,PPFIA3,-0.0152993909625805,0.0154224346189599,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165983,PTER,-0.0152975774397038,-0.0056941916429747,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000230724,LINC01001,-0.0152962399622846,0.0417646990143653,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000228784,LINC00954,-0.0152936518689195,0.0108256482786612,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166816,LDHD,-0.0152917542184246,0.0653874987296659,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000023608,SNAPC1,-0.0152878608205941,-0.0754199641260546,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136114,THSD1,-0.0152871844633498,0.0065316290320888,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000071073,MGAT4A,0.015281660113911,0.0076425333983038,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112640,PPP2R5D,0.0152806435384808,-0.0284240455456634,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167186,COQ7,0.0152795011285098,0.0193272879311374,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000007264,MATK,0.0152789809107621,0.0213011431996129,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000076003,MCM6,-0.0152705261913567,0.0317359834299696,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000206418,RAB12,0.0152694173743257,-0.0167382327564828,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144867,SRPRB,-0.0152682917354792,-0.0197848745135215,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000121578,B4GALT4,0.0152576559934574,-0.0484566339086335,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197702,PARVA,-0.0152567089693089,-0.0913459806382846,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143498,TAF1A,-0.0152534307769426,-0.0034761344185303,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182168,UNC5C,0.0152513750024066,0.02027340929018,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000213928,IRF9,0.0152513593410405,0.0609370946267999,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104147,OIP5,-0.0152508501074957,0.063915537273099,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105401,CDC37,-0.0152497863007497,-0.0959647011966362,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163704,PRRT3,0.0152485131469513,-0.0119229612669483,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184470,TXNRD2,0.0152471052707144,-0.0373842232961101,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162441,LZIC,-0.0152447370234694,-0.0142450696141572,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135318,NT5E,-0.0152412051360693,-0.1164837619773258,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000026751,SLAMF7,0.0152391052722928,-0.0059172094552506,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000245164,LINC00861,0.0152326838156165,0.0476007964045843,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000236824,BCYRN1,0.0152325106342985,0.0276009289111123,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105723,GSK3A,-0.0152323076852753,-0.0491833550388281,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000125814,NAPB,0.0152313637400861,-0.0268978682606713,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000187258,NPSR1,-0.0152283778006638,-0.0401910449838928,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168872,DDX19A,0.0152273379306716,-0.0044753174723584,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000106006,HOXA6,0.0152216756868674,-0.0006740529920348,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179921,GPBAR1,-0.015221051707261,-0.0563704318819845,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120656,TAF12,-0.0152197037888198,0.0066151727366701,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000124380,SNRNP27,0.0152117355998532,0.0326642521662257,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179044,EXOC3L1,-0.0152110882847504,0.0026847278610967,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173214,MFSD4B,0.0152067764033465,0.0156903708580136,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000109016,DHRS7B,-0.0152055429467115,-0.0013278519466235,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000155229,MMS19,-0.0152023293890801,-0.0337708592973836,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136271,DDX56,0.0151998069442335,-0.0217966064782523,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000092847,AGO1,-0.0151986654267325,-0.0208543209671294,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000159921,GNE,-0.0151934420572776,0.0096015327583339,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000221923,ZNF880,0.0151930685857914,0.0121769668507359,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184785,SMIM10,-0.015192581100527,-0.0380938393817253,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000238142,ENSG00000238142,-0.0151834851422007,-0.0076014094243646,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105402,NAPA,-0.015179509339606,-0.028103927059357,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000247516,MIR4458HG,0.0151749875527395,-0.0767989373370677,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000059769,DNAJC25,-0.0151729016694452,-0.0480522586457979,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000095574,IKZF5,0.0151703008041934,-0.0055018078219911,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168291,PDHB,-0.0151664609482281,0.0002634999353119,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169946,ZFPM2,-0.0151564651228117,-0.1225060779621308,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164056,SPRY1,-0.0151531703748877,-0.0664960779145312,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137413,TAF8,0.0151525776637544,0.0044590910547927,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000111962,UST,0.0151498121321925,-0.0247790902511618,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000171960,PPIH,0.0151436369336569,-0.0018705822433379,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177688,SUMO4,0.0151390876992899,0.0010855931839163,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112365,ZBTB24,0.0151287902298111,-0.020387197868044,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000178694,NSUN3,0.015126747570195,-0.0034363139852054,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000213186,TRIM59,0.0151252529636249,0.045519730563086,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000077235,GTF3C1,0.0151247145544774,-0.0431414450210275,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000250988,SNHG21,-0.0151133568094782,0.0020168917850764,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000235098,ANKRD65,0.0151123030079482,-0.035826551813329,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166922,SCG5,-0.0151111234211818,-0.1051262760167929,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000240771,ARHGEF25,-0.0151079066089882,-0.0786308405872559,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113273,ARSB,-0.0151067594719872,-0.0432769505507218,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000161021,MAML1,0.0151041790039808,-0.0046600377544566,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000063601,MTMR1,0.0151040774844233,-0.061918486511625,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000103253,HAGHL,-0.0150995311490218,0.0085295853970293,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000087152,ATXN7L3,-0.0150870564278127,-0.0070421912706704,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132846,ZBED3,-0.0150787208545494,-0.0668088765219137,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000034971,MYOC,0.0150760309159943,-0.1087928116990779,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000185721,DRG1,-0.0150692690769957,0.0160341928533914,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156374,PCGF6,-0.0150689543338203,-0.0122479380163795,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000189308,LIN54,-0.0150584617309504,0.0155633763409654,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104164,BLOC1S6,0.0150541375329097,-0.0277617007887717,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110076,NRXN2,0.0150504071576574,-0.1038047593064117,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000089692,LAG3,0.0150488779690097,0.0270331161398244,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165804,ZNF219,-0.0150435763784457,-0.0915932661366315,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000263429,TMEM238L,0.0150417957080816,0.0200272785426647,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000189050,RNFT1,-0.0150370931067093,-0.0205220792214313,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000246263,UBR5-DT,0.0150350501882679,0.0195367173207719,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000151729,SLC25A4,0.0150316055650916,-0.1080020331679659,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198792,TMEM184B,-0.0150274012952245,-0.0349319398740724,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104884,ERCC2,-0.0150272163252008,0.0108387986780769,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000118257,NRP2,0.0150216302694081,-0.0125195492446019,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179476,C14orf28,0.0150156363140705,-0.0190458390357694,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000174125,TLR1,-0.015006215217938,-0.0006853775547751,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196504,PRPF40A,-0.015002596142357,-0.0246856935518192,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140044,JDP2,-0.0149987157688122,-0.0451932599675826,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160867,FGFR4,-0.0149962554843515,0.0623256507283266,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000134909,ARHGAP32,-0.0149860736338267,-0.0471548471821136,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000118596,SLC16A7,0.0149834405221382,-0.0189861520581601,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198301,SDAD1,-0.0149784415875019,-0.0137183406758543,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000159202,UBE2Z,-0.0149775302702737,-0.0275680203636124,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000095370,SH2D3C,0.0149769513737096,0.0415021865163367,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000248429,GASK1B-AS1,-0.0149700545230905,-0.0503190562650955,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156599,ZDHHC5,0.0149695654241036,-0.0040107111558993,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156162,DPY19L4,-0.0149687896556879,-0.043694133689849,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160949,TONSL,0.0149601324122856,0.0016350344768012,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000147679,UTP23,-0.0149580159566413,-0.0373187674632438,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000124733,MEA1,-0.0149547901383566,-0.0242973182654663,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000044524,EPHA3,0.0149402467759002,-0.0661329439020583,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000185158,LRRC37B,0.0149382780530181,-0.0087042152805689,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000051009,FHIP1B,-0.0149300076702733,-0.0300629835409704,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165175,MID1IP1,0.0149264091998647,-0.0347279033979637,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133816,MICAL2,0.0149215162716126,-0.0089202617198201,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000211445,GPX3,-0.0149206352945456,-0.2047257554837492,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000211949,IGHV3-23,0.0149182781588788,0.0250716307444398,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000109743,BST1,-0.0149165751068743,-0.0763078610056142,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000172171,TEFM,0.014914248865487,0.0256509692475992,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000119782,FKBP1B,-0.0149132993133528,-0.0044418365103261,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136840,ST6GALNAC4,0.0149110371294809,0.0144648824956322,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000050730,TNIP3,0.0149100093184954,0.0267552114284968,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144118,RALB,-0.0149030942438892,-0.0581433532194884,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108651,UTP6,0.0148995800926145,0.0133609156923818,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000107362,ABHD17B,-0.0148966334508122,-0.0123159405271523,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138709,LARP1B,-0.0148963959683376,-0.0205521279802755,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104980,TIMM44,-0.0148944704156487,-0.0415875412632238,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196440,ARMCX4,0.014885490327359,0.0219036321902612,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000237181,PRKAR1B-AS1,0.0148852873913416,0.0232387726024918,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164164,OTUD4,-0.0148844109904719,-0.038728747296495,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000159363,ATP13A2,-0.014883303601592,-0.0147794474512146,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000178498,DTX3,-0.0148784241406112,-0.0075820175752858,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000069535,MAOB,0.0148783652591302,-0.0917274742099757,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198157,HMGN5,0.0148771496882805,0.0080679237713788,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000273145,ENSG00000273145,-0.0148675331063155,0.0029437465593114,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110013,SIAE,-0.0148668621766667,-0.0155123087985574,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169992,NLGN2,0.0148591314330458,-0.0447411194581488,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112578,BYSL,-0.0148575414383573,0.0024558642117601,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000057294,PKP2,-0.0148476551366006,-0.0337830969539342,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132589,FLOT2,-0.0148434895698826,-0.0169736430461419,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000021776,AQR,0.0148426956035128,-0.0123216161750787,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000158109,TPRG1L,0.0148400509193122,-0.0332466162982992,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000181035,SLC25A42,0.0148377672367736,-0.0090180857855392,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144891,AGTR1,-0.0148366407612593,-0.1579930783688333,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135845,PIGC,0.0148362466012987,-0.0034009323817814,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177432,NAP1L5,-0.0148345134664907,-0.0367506075958832,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198682,PAPSS2,-0.0148333199631239,-0.0743449176686831,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000005812,FBXL3,0.0148307860568872,-0.057928077868942,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000006715,VPS41,0.0148296334756966,-0.0340568321353654,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105792,CFAP69,-0.0148253370656485,-0.0461135977184281,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000158555,GDPD5,-0.0148251812913945,0.010305526089014,fibroblast__colorectum__normal_vs_colorectal_cancer
